cnt,daddr,dport,hst,last,proto,saddr,sport,uri
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:06.644,6,10.2.0.1,2250,/HWJavaSocket/js/Flows_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:07.643,6,10.2.0.1,2250,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:08.644,6,10.2.0.1,2249,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:09.642,6,10.2.0.1,2251,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:09.642,6,10.2.0.1,2250,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:12.642,6,10.2.0.1,2250,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:17.643,6,10.2.0.1,2252,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:17.643,6,10.2.0.1,2249,/HWJavaSocket/js/Flows_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:17.643,6,10.2.0.1,2251,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:18.643,6,10.2.0.1,2250,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:37:19.643,6,10.2.0.1,2250,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:36.642,6,10.2.0.1,2260,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:37.643,6,10.2.0.1,2260,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:38.642,6,10.2.0.1,2260,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:40.642,6,10.2.0.1,2260,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:41.644,6,10.2.0.1,2265,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:41.644,6,10.2.0.1,2264,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:41.644,6,10.2.0.1,2263,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:42.643,6,10.2.0.1,2265,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:42.644,6,10.2.0.1,2264,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:42.644,6,10.2.0.1,2266,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:43.644,6,10.2.0.1,2267,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:38:43.644,6,10.2.0.1,2263,/HWJavaSocket/js/Flows_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:41:07.646,6,10.2.0.1,2270,/HWJavaSocket/dashboard.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:41:07.646,6,10.2.0.1,2271,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:41:10.647,6,10.2.0.1,2270,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:18.647,6,10.2.0.1,2412,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:20.646,6,10.2.0.1,2412,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:30.647,6,10.2.0.1,2416,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:30.647,6,10.2.0.1,2414,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:30.647,6,10.2.0.1,2412,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:30.647,6,10.2.0.1,2417,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:31.647,6,10.2.0.1,2416,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:31.647,6,10.2.0.1,2414,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:32.649,6,10.2.0.1,2416,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:32.649,6,10.2.0.1,2414,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:32.649,6,10.2.0.1,2412,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:37.646,6,10.2.0.1,2412,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:43:38.647,6,10.2.0.1,2412,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:10.646,6,10.2.0.1,2427,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:12.646,6,10.2.0.1,2427,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:13.646,6,10.2.0.1,2427,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:14.647,6,10.2.0.1,2427,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:15.647,6,10.2.0.1,2427,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:17.646,6,10.2.0.1,2429,/HWJavaSocket/js/Flows_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:17.646,6,10.2.0.1,2430,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:18.649,6,10.2.0.1,2427,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:18.649,6,10.2.0.1,2431,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:18.649,6,10.2.0.1,2432,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:19.647,6,10.2.0.1,2430,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:19.647,6,10.2.0.1,2427,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:19.647,6,10.2.0.1,2431,/HWJavaSocket/js/Flows_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:20.647,6,10.2.0.1,2432,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:21.646,6,10.2.0.1,2431,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:22.647,6,10.2.0.1,2430,/HWJavaSocket/js/Flows_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:22.647,6,10.2.0.1,2433,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:22.647,6,10.2.0.1,2431,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:22.647,6,10.2.0.1,2432,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:27.646,6,10.2.0.1,2434,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:27.646,6,10.2.0.1,2430,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:27.646,6,10.2.0.1,2433,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:27.646,6,10.2.0.1,2431,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:27.647,6,10.2.0.1,2432,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:45:28.647,6,10.2.0.1,2430,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:47:57.646,6,10.2.0.1,2449,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:47:58.646,6,10.2.0.1,2449,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:47:59.648,6,10.2.0.1,2452,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:47:59.648,6,10.2.0.1,2453,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:47:59.648,6,10.2.0.1,2454,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:47:59.648,6,10.2.0.1,2449,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:00.646,6,10.2.0.1,2451,/HWJavaSocket/js/Flows_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:01.647,6,10.2.0.1,2452,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:01.647,6,10.2.0.1,2453,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:01.647,6,10.2.0.1,2454,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:01.647,6,10.2.0.1,2449,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:04.649,6,10.2.0.1,2453,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:06.648,6,10.2.0.1,2452,/HWJavaSocket/js/Flows_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:06.648,6,10.2.0.1,2454,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:06.648,6,10.2.0.1,2455,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:48:06.648,6,10.2.0.1,2456,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:50:31.646,6,10.2.0.1,2460,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:50:34.646,6,10.2.0.1,2460,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:50:36.646,6,10.2.0.1,2460,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:50:36.647,6,10.2.0.1,2464,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:50:36.647,6,10.2.0.1,2463,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:50:36.647,6,10.2.0.1,2465,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:53:00.646,6,10.2.0.1,2466,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:53:01.646,6,10.2.0.1,2466,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 20:55:27.646,6,10.2.0.1,2468,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:00:50.648,6,10.2.0.1,2505,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:00:51.647,6,10.2.0.1,2505,/HWJavaSocket/dashboard.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:00:54.649,6,10.2.0.1,2505,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:00:54.649,6,10.2.0.1,2509,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:00:54.65,6,10.2.0.1,2507,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:00:54.65,6,10.2.0.1,2508,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:00:56.647,6,10.2.0.1,2505,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:00.646,6,10.2.0.1,2505,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:01.648,6,10.2.0.1,2505,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:02.647,6,10.2.0.1,2505,/HWJavaSocket/js/Flows_fragment.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:07.649,6,10.2.0.1,2511,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:07.649,6,10.2.0.1,2505,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:07.649,6,10.2.0.1,2509,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:07.649,6,10.2.0.1,2507,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:08.647,6,10.2.0.1,2508,/HWJavaSocket/js/Flows_fragment.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:09.646,6,10.2.0.1,2505,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:09.646,6,10.2.0.1,2508,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:10.646,6,10.2.0.1,2511,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:10.646,6,10.2.0.1,2505,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:10.646,6,10.2.0.1,2509,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:11.649,6,10.2.0.1,2505,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:11.649,6,10.2.0.1,2507,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:11.649,6,10.2.0.1,2508,/HWJavaSocket/js/Flows_fragment.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:12.647,6,10.2.0.1,2511,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:12.648,6,10.2.0.1,2505,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:12.648,6,10.2.0.1,2509,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:13.647,6,10.2.0.1,2507,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:13.647,6,10.2.0.1,2508,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:17.646,6,10.2.0.1,2505,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:17.646,6,10.2.0.1,2508,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:18.646,6,10.2.0.1,2511,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:18.646,6,10.2.0.1,2505,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:19.648,6,10.2.0.1,2505,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:19.648,6,10.2.0.1,2509,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:19.648,6,10.2.0.1,2507,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:19.649,6,10.2.0.1,2508,/HWJavaSocket/js/Flows_fragment.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:20.646,6,10.2.0.1,2511,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:20.646,6,10.2.0.1,2505,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:21.65,6,10.2.0.1,2511,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:21.65,6,10.2.0.1,2505,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:21.65,6,10.2.0.1,2509,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:21.65,6,10.2.0.1,2507,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:21.65,6,10.2.0.1,2508,/HWJavaSocket/js/Flows_fragment.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:22.647,6,10.2.0.1,2511,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:23.648,6,10.2.0.1,2511,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:23.648,6,10.2.0.1,2505,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:23.648,6,10.2.0.1,2509,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:23.648,6,10.2.0.1,2507,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:01:23.648,6,10.2.0.1,2508,/HWJavaSocket/js/Flows_fragment.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:02:39.65,6,10.2.0.1,2523,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:02:41.651,6,10.2.0.1,2523,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:02:43.651,6,10.2.0.1,2523,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:02:44.65,6,10.2.0.1,2523,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:02:46.651,6,10.2.0.1,2523,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:02:47.652,6,10.2.0.1,2523,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:05:47.65,6,10.2.0.1,2528,/HWJavaSocket/update.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:06:23.65,6,10.2.0.1,2528,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:28.65,6,10.2.0.1,2548,/HWJavaSocket/dashboard.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:29.651,6,10.2.0.1,2548,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:29.651,6,10.2.0.1,2549,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:29.651,6,10.2.0.1,2551,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:29.652,6,10.2.0.1,2550,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:32.65,6,10.2.0.1,2548,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:33.651,6,10.2.0.1,2548,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:54.651,6,10.2.0.1,2554,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:54.651,6,10.2.0.1,2548,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:54.651,6,10.2.0.1,2555,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:09:54.652,6,10.2.0.1,2552,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:11:58.65,6,10.2.0.1,2562,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:11:59.65,6,10.2.0.1,2562,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:00.65,6,10.2.0.1,2562,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:02.65,6,10.2.0.1,2562,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:03.65,6,10.2.0.1,2562,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:05.65,6,10.2.0.1,2562,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:09.65,6,10.2.0.1,2562,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:10.651,6,10.2.0.1,2563,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:10.651,6,10.2.0.1,2566,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:11.65,6,10.2.0.1,2565,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:11.65,6,10.2.0.1,2562,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:12.651,6,10.2.0.1,2562,/HWJavaSocket/update.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:12:48.651,6,10.2.0.1,2562,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:19:27.65,6,10.2.0.1,2588,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:19:33.65,6,10.2.0.1,2589,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:19:54.654,6,10.2.0.1,2594,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:19:55.654,6,10.2.0.1,2593,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:19:55.654,6,10.2.0.1,2592,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:19:56.655,6,10.2.0.1,2592,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:20:01.655,6,10.2.0.1,2592,/HWJavaSocket/js/HWStatsUsageFlows_sql_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:20:53.654,6,10.2.0.1,2600,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:20:54.654,6,10.2.0.1,2600,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:20:56.655,6,10.2.0.1,2600,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:20:57.655,6,10.2.0.1,2600,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:20:58.655,6,10.2.0.1,2600,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:20:59.654,6,10.2.0.1,2600,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:21:04.655,6,10.2.0.1,2605,/HWJavaSocket/images/device.png
